track_id,fragment_id,wav_path,class,label
[vio][cla]2210__3,[vio][cla]2210__3,IRMAS-TrainingData\vio\[vio][cla]2210__3.wav,Violin,2
[vio][pop_roc]2099__1,[vio][pop_roc]2099__1,IRMAS-TrainingData\vio\[vio][pop_roc]2099__1.wav,Violin,2
093__[flu][dru][pop_roc]0420__3,093__[flu][dru][pop_roc]0420__3,IRMAS-TrainingData\flu\093__[flu][dru][pop_roc]0420__3.wav,Flute,3
[flu][jaz_blu]0493__2,[flu][jaz_blu]0493__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0493__2.wav,Flute,3
[flu][jaz_blu]0513__2,[flu][jaz_blu]0513__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0513__2.wav,Flute,3
[flu][pop_roc]0375__1,[flu][pop_roc]0375__1,IRMAS-TrainingData\flu\[flu][pop_roc]0375__1.wav,Flute,3
057__[flu][dru][cou_fol]0407__2,057__[flu][dru][cou_fol]0407__2,IRMAS-TrainingData\flu\057__[flu][dru][cou_fol]0407__2.wav,Flute,3
[flu][cla]0353__1,[flu][cla]0353__1,IRMAS-TrainingData\flu\[flu][cla]0353__1.wav,Flute,3
[flu][cla]0351__3,[flu][cla]0351__3,IRMAS-TrainingData\flu\[flu][cla]0351__3.wav,Flute,3
[flu][pop_roc]0482__2,[flu][pop_roc]0482__2,IRMAS-TrainingData\flu\[flu][pop_roc]0482__2.wav,Flute,3
[flu][jaz_blu]0461__2,[flu][jaz_blu]0461__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0461__2.wav,Flute,3
[flu][cla]0399__2,[flu][cla]0399__2,IRMAS-TrainingData\flu\[flu][cla]0399__2.wav,Flute,3
139__[flu][nod][cou_fol]0411__3,139__[flu][nod][cou_fol]0411__3,IRMAS-TrainingData\flu\139__[flu][nod][cou_fol]0411__3.wav,Flute,3
[flu][cla]0383__3,[flu][cla]0383__3,IRMAS-TrainingData\flu\[flu][cla]0383__3.wav,Flute,3
[flu][cla]0346__2,[flu][cla]0346__2,IRMAS-TrainingData\flu\[flu][cla]0346__2.wav,Flute,3
[flu][jaz_blu]0460__2,[flu][jaz_blu]0460__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0460__2.wav,Flute,3
[flu][pop_roc]0471__2,[flu][pop_roc]0471__2,IRMAS-TrainingData\flu\[flu][pop_roc]0471__2.wav,Flute,3
[flu][jaz_blu]0380__2,[flu][jaz_blu]0380__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0380__2.wav,Flute,3
[flu][jaz_blu]0502__1,[flu][jaz_blu]0502__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0502__1.wav,Flute,3
[flu][jaz_blu]0500__2,[flu][jaz_blu]0500__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0500__2.wav,Flute,3
[flu][pop_roc]0476__3,[flu][pop_roc]0476__3,IRMAS-TrainingData\flu\[flu][pop_roc]0476__3.wav,Flute,3
[flu][jaz_blu]0504__1,[flu][jaz_blu]0504__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0504__1.wav,Flute,3
[flu][cla]0376__2,[flu][cla]0376__2,IRMAS-TrainingData\flu\[flu][cla]0376__2.wav,Flute,3
[flu][pop_roc]0473__2,[flu][pop_roc]0473__2,IRMAS-TrainingData\flu\[flu][pop_roc]0473__2.wav,Flute,3
[flu][jaz_blu]0454__2,[flu][jaz_blu]0454__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0454__2.wav,Flute,3
[flu][cla]0435__3,[flu][cla]0435__3,IRMAS-TrainingData\flu\[flu][cla]0435__3.wav,Flute,3
[flu][jaz_blu]0423__1,[flu][jaz_blu]0423__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0423__1.wav,Flute,3
[flu][jaz_blu]0404__3,[flu][jaz_blu]0404__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0404__3.wav,Flute,3
[flu][cla]0397__2,[flu][cla]0397__2,IRMAS-TrainingData\flu\[flu][cla]0397__2.wav,Flute,3
[flu][jaz_blu]0499__1,[flu][jaz_blu]0499__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0499__1.wav,Flute,3
[flu][jaz_blu]0398__2,[flu][jaz_blu]0398__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0398__2.wav,Flute,3
[flu][cla]0399__3,[flu][cla]0399__3,IRMAS-TrainingData\flu\[flu][cla]0399__3.wav,Flute,3
[flu][jaz_blu]0462__2,[flu][jaz_blu]0462__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0462__2.wav,Flute,3
[flu][jaz_blu]0504__2,[flu][jaz_blu]0504__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0504__2.wav,Flute,3
058__[flu][nod][jaz_blu]0775__2,058__[flu][nod][jaz_blu]0775__2,IRMAS-TrainingData\flu\058__[flu][nod][jaz_blu]0775__2.wav,Flute,3
[flu][jaz_blu]0502__3,[flu][jaz_blu]0502__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0502__3.wav,Flute,3
[flu][pop_roc]0466__1,[flu][pop_roc]0466__1,IRMAS-TrainingData\flu\[flu][pop_roc]0466__1.wav,Flute,3
155__[flu][nod][cou_fol]0416__1,155__[flu][nod][cou_fol]0416__1,IRMAS-TrainingData\flu\155__[flu][nod][cou_fol]0416__1.wav,Flute,3
[flu][pop_roc]0471__1,[flu][pop_roc]0471__1,IRMAS-TrainingData\flu\[flu][pop_roc]0471__1.wav,Flute,3
[flu][cla]0369__2,[flu][cla]0369__2,IRMAS-TrainingData\flu\[flu][cla]0369__2.wav,Flute,3
[flu][jaz_blu]0512__2,[flu][jaz_blu]0512__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0512__2.wav,Flute,3
[flu][cla]0370__1,[flu][cla]0370__1,IRMAS-TrainingData\flu\[flu][cla]0370__1.wav,Flute,3
[flu][cla]0389__2,[flu][cla]0389__2,IRMAS-TrainingData\flu\[flu][cla]0389__2.wav,Flute,3
[flu][pop_roc]0364__1,[flu][pop_roc]0364__1,IRMAS-TrainingData\flu\[flu][pop_roc]0364__1.wav,Flute,3
139__[flu][nod][cou_fol]0411__1,139__[flu][nod][cou_fol]0411__1,IRMAS-TrainingData\flu\139__[flu][nod][cou_fol]0411__1.wav,Flute,3
[flu][cla]0355__1,[flu][cla]0355__1,IRMAS-TrainingData\flu\[flu][cla]0355__1.wav,Flute,3
[flu][cla]0382__1,[flu][cla]0382__1,IRMAS-TrainingData\flu\[flu][cla]0382__1.wav,Flute,3
[flu][cla]0361__2,[flu][cla]0361__2,IRMAS-TrainingData\flu\[flu][cla]0361__2.wav,Flute,3
[flu][jaz_blu]0459__2,[flu][jaz_blu]0459__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0459__2.wav,Flute,3
105__[flu][nod][cou_fol]0414__1,105__[flu][nod][cou_fol]0414__1,IRMAS-TrainingData\flu\105__[flu][nod][cou_fol]0414__1.wav,Flute,3
[flu][pop_roc]0477__3,[flu][pop_roc]0477__3,IRMAS-TrainingData\flu\[flu][pop_roc]0477__3.wav,Flute,3
008__[flu][nod][cla]0393__2,008__[flu][nod][cla]0393__2,IRMAS-TrainingData\flu\008__[flu][nod][cla]0393__2.wav,Flute,3
[flu][cla]0442__1,[flu][cla]0442__1,IRMAS-TrainingData\flu\[flu][cla]0442__1.wav,Flute,3
[flu][pop_roc]0486__1,[flu][pop_roc]0486__1,IRMAS-TrainingData\flu\[flu][pop_roc]0486__1.wav,Flute,3
[flu][pop_roc]0375__2,[flu][pop_roc]0375__2,IRMAS-TrainingData\flu\[flu][pop_roc]0375__2.wav,Flute,3
[flu][jaz_blu]0500__1,[flu][jaz_blu]0500__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0500__1.wav,Flute,3
[flu][jaz_blu]0444__2,[flu][jaz_blu]0444__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0444__2.wav,Flute,3
[flu][cla]0396__2,[flu][cla]0396__2,IRMAS-TrainingData\flu\[flu][cla]0396__2.wav,Flute,3
033__[flu][dru][cou_fol]0415__3,033__[flu][dru][cou_fol]0415__3,IRMAS-TrainingData\flu\033__[flu][dru][cou_fol]0415__3.wav,Flute,3
[flu][cla]0377__2,[flu][cla]0377__2,IRMAS-TrainingData\flu\[flu][cla]0377__2.wav,Flute,3
[flu][cla]0394__3,[flu][cla]0394__3,IRMAS-TrainingData\flu\[flu][cla]0394__3.wav,Flute,3
[flu][pop_roc]0388__2,[flu][pop_roc]0388__2,IRMAS-TrainingData\flu\[flu][pop_roc]0388__2.wav,Flute,3
[flu][cla]0393__3,[flu][cla]0393__3,IRMAS-TrainingData\flu\[flu][cla]0393__3.wav,Flute,3
[flu][pop_roc]0387__3,[flu][pop_roc]0387__3,IRMAS-TrainingData\flu\[flu][pop_roc]0387__3.wav,Flute,3
[flu][jaz_blu]0423__3,[flu][jaz_blu]0423__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0423__3.wav,Flute,3
093__[flu][dru][pop_roc]0420__2,093__[flu][dru][pop_roc]0420__2,IRMAS-TrainingData\flu\093__[flu][dru][pop_roc]0420__2.wav,Flute,3
[flu][pop_roc]0496__3,[flu][pop_roc]0496__3,IRMAS-TrainingData\flu\[flu][pop_roc]0496__3.wav,Flute,3
[flu][cla]0377__3,[flu][cla]0377__3,IRMAS-TrainingData\flu\[flu][cla]0377__3.wav,Flute,3
[flu][pop_roc]0479__3,[flu][pop_roc]0479__3,IRMAS-TrainingData\flu\[flu][pop_roc]0479__3.wav,Flute,3
[flu][pop_roc]0481__2,[flu][pop_roc]0481__2,IRMAS-TrainingData\flu\[flu][pop_roc]0481__2.wav,Flute,3
[flu][pop_roc]0485__1,[flu][pop_roc]0485__1,IRMAS-TrainingData\flu\[flu][pop_roc]0485__1.wav,Flute,3
[flu][pop_roc]0479__2,[flu][pop_roc]0479__2,IRMAS-TrainingData\flu\[flu][pop_roc]0479__2.wav,Flute,3
[flu][cla]0367__3,[flu][cla]0367__3,IRMAS-TrainingData\flu\[flu][cla]0367__3.wav,Flute,3
[flu][jaz_blu]0381__3,[flu][jaz_blu]0381__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0381__3.wav,Flute,3
160__[flu][dru][pop_roc]0422__3,160__[flu][dru][pop_roc]0422__3,IRMAS-TrainingData\flu\160__[flu][dru][pop_roc]0422__3.wav,Flute,3
[flu][jaz_blu]0458__1,[flu][jaz_blu]0458__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0458__1.wav,Flute,3
[flu][pop_roc]0487__2,[flu][pop_roc]0487__2,IRMAS-TrainingData\flu\[flu][pop_roc]0487__2.wav,Flute,3
[flu][pop_roc]0356__3,[flu][pop_roc]0356__3,IRMAS-TrainingData\flu\[flu][pop_roc]0356__3.wav,Flute,3
[flu][pop_roc]0495__1,[flu][pop_roc]0495__1,IRMAS-TrainingData\flu\[flu][pop_roc]0495__1.wav,Flute,3
[flu][cla]0389__3,[flu][cla]0389__3,IRMAS-TrainingData\flu\[flu][cla]0389__3.wav,Flute,3
[flu][cla]0350__2,[flu][cla]0350__2,IRMAS-TrainingData\flu\[flu][cla]0350__2.wav,Flute,3
[flu][pop_roc]0470__1,[flu][pop_roc]0470__1,IRMAS-TrainingData\flu\[flu][pop_roc]0470__1.wav,Flute,3
[flu][pop_roc]0483__2,[flu][pop_roc]0483__2,IRMAS-TrainingData\flu\[flu][pop_roc]0483__2.wav,Flute,3
[flu][cla]0357__3,[flu][cla]0357__3,IRMAS-TrainingData\flu\[flu][cla]0357__3.wav,Flute,3
[flu][cla]0400__1,[flu][cla]0400__1,IRMAS-TrainingData\flu\[flu][cla]0400__1.wav,Flute,3
[flu][pop_roc]0487__1,[flu][pop_roc]0487__1,IRMAS-TrainingData\flu\[flu][pop_roc]0487__1.wav,Flute,3
[flu][pop_roc]0484__1,[flu][pop_roc]0484__1,IRMAS-TrainingData\flu\[flu][pop_roc]0484__1.wav,Flute,3
[flu][pop_roc]0471__3,[flu][pop_roc]0471__3,IRMAS-TrainingData\flu\[flu][pop_roc]0471__3.wav,Flute,3
[flu][jaz_blu]0404__1,[flu][jaz_blu]0404__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0404__1.wav,Flute,3
[flu][cla]0347__2,[flu][cla]0347__2,IRMAS-TrainingData\flu\[flu][cla]0347__2.wav,Flute,3
[flu][jaz_blu]0444__1,[flu][jaz_blu]0444__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0444__1.wav,Flute,3
[flu][pop_roc]0473__3,[flu][pop_roc]0473__3,IRMAS-TrainingData\flu\[flu][pop_roc]0473__3.wav,Flute,3
[flu][pop_roc]0491__1,[flu][pop_roc]0491__1,IRMAS-TrainingData\flu\[flu][pop_roc]0491__1.wav,Flute,3
[flu][pop_roc]0387__2,[flu][pop_roc]0387__2,IRMAS-TrainingData\flu\[flu][pop_roc]0387__2.wav,Flute,3
[flu][cla]0441__1,[flu][cla]0441__1,IRMAS-TrainingData\flu\[flu][cla]0441__1.wav,Flute,3
[flu][cla]0391__1,[flu][cla]0391__1,IRMAS-TrainingData\flu\[flu][cla]0391__1.wav,Flute,3
[flu][jaz_blu]0450__3,[flu][jaz_blu]0450__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0450__3.wav,Flute,3
[flu][jaz_blu]0457__2,[flu][jaz_blu]0457__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0457__2.wav,Flute,3
[flu][jaz_blu]0448__2,[flu][jaz_blu]0448__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0448__2.wav,Flute,3
[flu][pop_roc]0392__2,[flu][pop_roc]0392__2,IRMAS-TrainingData\flu\[flu][pop_roc]0392__2.wav,Flute,3
[flu][pop_roc]0479__1,[flu][pop_roc]0479__1,IRMAS-TrainingData\flu\[flu][pop_roc]0479__1.wav,Flute,3
[flu][jaz_blu]0500__3,[flu][jaz_blu]0500__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0500__3.wav,Flute,3
044__[flu][dru][cou_fol]0408__1,044__[flu][dru][cou_fol]0408__1,IRMAS-TrainingData\flu\044__[flu][dru][cou_fol]0408__1.wav,Flute,3
[flu][jaz_blu]0403__1,[flu][jaz_blu]0403__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0403__1.wav,Flute,3
[flu][cla]0402__3,[flu][cla]0402__3,IRMAS-TrainingData\flu\[flu][cla]0402__3.wav,Flute,3
[flu][jaz_blu]0501__3,[flu][jaz_blu]0501__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0501__3.wav,Flute,3
[flu][cla]0385__1,[flu][cla]0385__1,IRMAS-TrainingData\flu\[flu][cla]0385__1.wav,Flute,3
030__[flu][nod][cla]0373__3,030__[flu][nod][cla]0373__3,IRMAS-TrainingData\flu\030__[flu][nod][cla]0373__3.wav,Flute,3
150__[flu][dru][cou_fol]0417__3,150__[flu][dru][cou_fol]0417__3,IRMAS-TrainingData\flu\150__[flu][dru][cou_fol]0417__3.wav,Flute,3
[flu][cla]0377__1,[flu][cla]0377__1,IRMAS-TrainingData\flu\[flu][cla]0377__1.wav,Flute,3
[flu][jaz_blu]0493__1,[flu][jaz_blu]0493__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0493__1.wav,Flute,3
[flu][jaz_blu]0498__3,[flu][jaz_blu]0498__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0498__3.wav,Flute,3
024__[flu][nod][cla]0355__2,024__[flu][nod][cla]0355__2,IRMAS-TrainingData\flu\024__[flu][nod][cla]0355__2.wav,Flute,3
[flu][cla]0390__1,[flu][cla]0390__1,IRMAS-TrainingData\flu\[flu][cla]0390__1.wav,Flute,3
[flu][pop_roc]0497__2,[flu][pop_roc]0497__2,IRMAS-TrainingData\flu\[flu][pop_roc]0497__2.wav,Flute,3
[flu][pop_roc]0374__2,[flu][pop_roc]0374__2,IRMAS-TrainingData\flu\[flu][pop_roc]0374__2.wav,Flute,3
[flu][cla]0361__3,[flu][cla]0361__3,IRMAS-TrainingData\flu\[flu][cla]0361__3.wav,Flute,3
[flu][pop_roc]0473__1,[flu][pop_roc]0473__1,IRMAS-TrainingData\flu\[flu][pop_roc]0473__1.wav,Flute,3
[flu][jaz_blu]0453__3,[flu][jaz_blu]0453__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0453__3.wav,Flute,3
[flu][pop_roc]0358__2,[flu][pop_roc]0358__2,IRMAS-TrainingData\flu\[flu][pop_roc]0358__2.wav,Flute,3
[flu][pop_roc]0485__3,[flu][pop_roc]0485__3,IRMAS-TrainingData\flu\[flu][pop_roc]0485__3.wav,Flute,3
[flu][cla]0393__1,[flu][cla]0393__1,IRMAS-TrainingData\flu\[flu][cla]0393__1.wav,Flute,3
[flu][cla]0362__3,[flu][cla]0362__3,IRMAS-TrainingData\flu\[flu][cla]0362__3.wav,Flute,3
[flu][jaz_blu]0498__2,[flu][jaz_blu]0498__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0498__2.wav,Flute,3
[flu][jaz_blu]0403__3,[flu][jaz_blu]0403__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0403__3.wav,Flute,3
[flu][jaz_blu]0514__2,[flu][jaz_blu]0514__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0514__2.wav,Flute,3
[flu][jaz_blu]0448__1,[flu][jaz_blu]0448__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0448__1.wav,Flute,3
[flu][pop_roc]0371__2,[flu][pop_roc]0371__2,IRMAS-TrainingData\flu\[flu][pop_roc]0371__2.wav,Flute,3
[flu][pop_roc]0360__1,[flu][pop_roc]0360__1,IRMAS-TrainingData\flu\[flu][pop_roc]0360__1.wav,Flute,3
[flu][cla]0429__2,[flu][cla]0429__2,IRMAS-TrainingData\flu\[flu][cla]0429__2.wav,Flute,3
[flu][pop_roc]0475__2,[flu][pop_roc]0475__2,IRMAS-TrainingData\flu\[flu][pop_roc]0475__2.wav,Flute,3
[flu][cla]0426__2,[flu][cla]0426__2,IRMAS-TrainingData\flu\[flu][cla]0426__2.wav,Flute,3
[flu][cla]0402__2,[flu][cla]0402__2,IRMAS-TrainingData\flu\[flu][cla]0402__2.wav,Flute,3
159__[flu][nod][cou_fol]0412__1,159__[flu][nod][cou_fol]0412__1,IRMAS-TrainingData\flu\159__[flu][nod][cou_fol]0412__1.wav,Flute,3
[flu][cla]0357__1,[flu][cla]0357__1,IRMAS-TrainingData\flu\[flu][cla]0357__1.wav,Flute,3
[flu][cla]0425__3,[flu][cla]0425__3,IRMAS-TrainingData\flu\[flu][cla]0425__3.wav,Flute,3
[flu][cla]0442__2,[flu][cla]0442__2,IRMAS-TrainingData\flu\[flu][cla]0442__2.wav,Flute,3
[flu][jaz_blu]0448__3,[flu][jaz_blu]0448__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0448__3.wav,Flute,3
[flu][pop_roc]0392__3,[flu][pop_roc]0392__3,IRMAS-TrainingData\flu\[flu][pop_roc]0392__3.wav,Flute,3
[flu][cla]0440__3,[flu][cla]0440__3,IRMAS-TrainingData\flu\[flu][cla]0440__3.wav,Flute,3
[flu][jaz_blu]0459__1,[flu][jaz_blu]0459__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0459__1.wav,Flute,3
040__[flu][nod][cou_fol]0409__2,040__[flu][nod][cou_fol]0409__2,IRMAS-TrainingData\flu\040__[flu][nod][cou_fol]0409__2.wav,Flute,3
[flu][pop_roc]0470__2,[flu][pop_roc]0470__2,IRMAS-TrainingData\flu\[flu][pop_roc]0470__2.wav,Flute,3
150__[flu][dru][cou_fol]0417__2,150__[flu][dru][cou_fol]0417__2,IRMAS-TrainingData\flu\150__[flu][dru][cou_fol]0417__2.wav,Flute,3
[flu][cla]0401__2,[flu][cla]0401__2,IRMAS-TrainingData\flu\[flu][cla]0401__2.wav,Flute,3
[flu][cla]0385__2,[flu][cla]0385__2,IRMAS-TrainingData\flu\[flu][cla]0385__2.wav,Flute,3
[flu][pop_roc]0372__3,[flu][pop_roc]0372__3,IRMAS-TrainingData\flu\[flu][pop_roc]0372__3.wav,Flute,3
[flu][cla]0346__1,[flu][cla]0346__1,IRMAS-TrainingData\flu\[flu][cla]0346__1.wav,Flute,3
[flu][pop_roc]0470__3,[flu][pop_roc]0470__3,IRMAS-TrainingData\flu\[flu][pop_roc]0470__3.wav,Flute,3
[flu][jaz_blu]0453__1,[flu][jaz_blu]0453__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0453__1.wav,Flute,3
008__[flu][nod][cla]0393__1,008__[flu][nod][cla]0393__1,IRMAS-TrainingData\flu\008__[flu][nod][cla]0393__1.wav,Flute,3
[flu][jaz_blu]0457__3,[flu][jaz_blu]0457__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0457__3.wav,Flute,3
[flu][jaz_blu]0443__1,[flu][jaz_blu]0443__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0443__1.wav,Flute,3
[flu][cla]0442__3,[flu][cla]0442__3,IRMAS-TrainingData\flu\[flu][cla]0442__3.wav,Flute,3
[flu][pop_roc]0496__2,[flu][pop_roc]0496__2,IRMAS-TrainingData\flu\[flu][pop_roc]0496__2.wav,Flute,3
[flu][cla]0366__1,[flu][cla]0366__1,IRMAS-TrainingData\flu\[flu][cla]0366__1.wav,Flute,3
[flu][pop_roc]0358__3,[flu][pop_roc]0358__3,IRMAS-TrainingData\flu\[flu][pop_roc]0358__3.wav,Flute,3
[flu][cla]0431__3,[flu][cla]0431__3,IRMAS-TrainingData\flu\[flu][cla]0431__3.wav,Flute,3
[flu][jaz_blu]0450__2,[flu][jaz_blu]0450__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0450__2.wav,Flute,3
[flu][pop_roc]0358__1,[flu][pop_roc]0358__1,IRMAS-TrainingData\flu\[flu][pop_roc]0358__1.wav,Flute,3
057__[flu][dru][cou_fol]0407__1,057__[flu][dru][cou_fol]0407__1,IRMAS-TrainingData\flu\057__[flu][dru][cou_fol]0407__1.wav,Flute,3
[flu][cla]0368__3,[flu][cla]0368__3,IRMAS-TrainingData\flu\[flu][cla]0368__3.wav,Flute,3
[flu][pop_roc]0424__2,[flu][pop_roc]0424__2,IRMAS-TrainingData\flu\[flu][pop_roc]0424__2.wav,Flute,3
[flu][pop_roc]0483__1,[flu][pop_roc]0483__1,IRMAS-TrainingData\flu\[flu][pop_roc]0483__1.wav,Flute,3
[flu][cla]0348__3,[flu][cla]0348__3,IRMAS-TrainingData\flu\[flu][cla]0348__3.wav,Flute,3
[flu][jaz_blu]0503__2,[flu][jaz_blu]0503__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0503__2.wav,Flute,3
[flu][pop_roc]0375__3,[flu][pop_roc]0375__3,IRMAS-TrainingData\flu\[flu][pop_roc]0375__3.wav,Flute,3
[flu][jaz_blu]0447__1,[flu][jaz_blu]0447__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0447__1.wav,Flute,3
[flu][cla]0347__1,[flu][cla]0347__1,IRMAS-TrainingData\flu\[flu][cla]0347__1.wav,Flute,3
033__[flu][dru][cou_fol]0415__1,033__[flu][dru][cou_fol]0415__1,IRMAS-TrainingData\flu\033__[flu][dru][cou_fol]0415__1.wav,Flute,3
[flu][pop_roc]0477__2,[flu][pop_roc]0477__2,IRMAS-TrainingData\flu\[flu][pop_roc]0477__2.wav,Flute,3
[flu][cla]0355__2,[flu][cla]0355__2,IRMAS-TrainingData\flu\[flu][cla]0355__2.wav,Flute,3
[flu][cla]0400__3,[flu][cla]0400__3,IRMAS-TrainingData\flu\[flu][cla]0400__3.wav,Flute,3
018__[flu][nod][pop_roc]0421__2,018__[flu][nod][pop_roc]0421__2,IRMAS-TrainingData\flu\018__[flu][nod][pop_roc]0421__2.wav,Flute,3
[flu][cla]0441__3,[flu][cla]0441__3,IRMAS-TrainingData\flu\[flu][cla]0441__3.wav,Flute,3
151__[flu][dru][jaz_blu]0418__1,151__[flu][dru][jaz_blu]0418__1,IRMAS-TrainingData\flu\151__[flu][dru][jaz_blu]0418__1.wav,Flute,3
[flu][pop_roc]0465__2,[flu][pop_roc]0465__2,IRMAS-TrainingData\flu\[flu][pop_roc]0465__2.wav,Flute,3
[flu][pop_roc]0482__3,[flu][pop_roc]0482__3,IRMAS-TrainingData\flu\[flu][pop_roc]0482__3.wav,Flute,3
[flu][pop_roc]0365__2,[flu][pop_roc]0365__2,IRMAS-TrainingData\flu\[flu][pop_roc]0365__2.wav,Flute,3
[flu][pop_roc]0490__1,[flu][pop_roc]0490__1,IRMAS-TrainingData\flu\[flu][pop_roc]0490__1.wav,Flute,3
[flu][cla]0353__2,[flu][cla]0353__2,IRMAS-TrainingData\flu\[flu][cla]0353__2.wav,Flute,3
[flu][pop_roc]0365__3,[flu][pop_roc]0365__3,IRMAS-TrainingData\flu\[flu][pop_roc]0365__3.wav,Flute,3
[flu][pop_roc]0472__3,[flu][pop_roc]0472__3,IRMAS-TrainingData\flu\[flu][pop_roc]0472__3.wav,Flute,3
[flu][jaz_blu]0452__1,[flu][jaz_blu]0452__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0452__1.wav,Flute,3
[flu][pop_roc]0387__1,[flu][pop_roc]0387__1,IRMAS-TrainingData\flu\[flu][pop_roc]0387__1.wav,Flute,3
[flu][jaz_blu]0380__1,[flu][jaz_blu]0380__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0380__1.wav,Flute,3
[flu][jaz_blu]0446__3,[flu][jaz_blu]0446__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0446__3.wav,Flute,3
[flu][jaz_blu]0444__3,[flu][jaz_blu]0444__3,IRMAS-TrainingData\flu\[flu][jaz_blu]0444__3.wav,Flute,3
[flu][cla]0382__3,[flu][cla]0382__3,IRMAS-TrainingData\flu\[flu][cla]0382__3.wav,Flute,3
[flu][jaz_blu]0432__1,[flu][jaz_blu]0432__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0432__1.wav,Flute,3
[flu][cla]0351__1,[flu][cla]0351__1,IRMAS-TrainingData\flu\[flu][cla]0351__1.wav,Flute,3
[flu][cla]0437__2,[flu][cla]0437__2,IRMAS-TrainingData\flu\[flu][cla]0437__2.wav,Flute,3
[flu][cla]0366__2,[flu][cla]0366__2,IRMAS-TrainingData\flu\[flu][cla]0366__2.wav,Flute,3
[flu][cla]0349__2,[flu][cla]0349__2,IRMAS-TrainingData\flu\[flu][cla]0349__2.wav,Flute,3
093__[flu][dru][pop_roc]0420__1,093__[flu][dru][pop_roc]0420__1,IRMAS-TrainingData\flu\093__[flu][dru][pop_roc]0420__1.wav,Flute,3
[flu][cla]0391__3,[flu][cla]0391__3,IRMAS-TrainingData\flu\[flu][cla]0391__3.wav,Flute,3
[flu][pop_roc]0486__3,[flu][pop_roc]0486__3,IRMAS-TrainingData\flu\[flu][pop_roc]0486__3.wav,Flute,3
[flu][cla]0428__1,[flu][cla]0428__1,IRMAS-TrainingData\flu\[flu][cla]0428__1.wav,Flute,3
[flu][pop_roc]0388__3,[flu][pop_roc]0388__3,IRMAS-TrainingData\flu\[flu][pop_roc]0388__3.wav,Flute,3
[flu][cla]0439__2,[flu][cla]0439__2,IRMAS-TrainingData\flu\[flu][cla]0439__2.wav,Flute,3
[flu][jaz_blu]0501__1,[flu][jaz_blu]0501__1,IRMAS-TrainingData\flu\[flu][jaz_blu]0501__1.wav,Flute,3
[flu][cla]0349__1,[flu][cla]0349__1,IRMAS-TrainingData\flu\[flu][cla]0349__1.wav,Flute,3
[flu][pop_roc]0487__3,[flu][pop_roc]0487__3,IRMAS-TrainingData\flu\[flu][pop_roc]0487__3.wav,Flute,3
[flu][jaz_blu]0499__2,[flu][jaz_blu]0499__2,IRMAS-TrainingData\flu\[flu][jaz_blu]0499__2.wav,Flute,3
