track_id,fragment_id,wav_path,class,label
182__[pia][dru][cou_fol]1421__1,182__[pia][dru][cou_fol]1421__1,IRMAS-TrainingData\pia\182__[pia][dru][cou_fol]1421__1.wav,Piano,0
144__[pia][nod][cla]1380__3,144__[pia][nod][cla]1380__3,IRMAS-TrainingData\pia\144__[pia][nod][cla]1380__3.wav,Piano,0
[pia][jaz_blu]1301__1,[pia][jaz_blu]1301__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1301__1.wav,Piano,0
[pia][jaz_blu]1462__3,[pia][jaz_blu]1462__3,IRMAS-TrainingData\pia\[pia][jaz_blu]1462__3.wav,Piano,0
[pia][pop_roc]1287__3,[pia][pop_roc]1287__3,IRMAS-TrainingData\pia\[pia][pop_roc]1287__3.wav,Piano,0
[pia][jaz_blu]1356__1,[pia][jaz_blu]1356__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1356__1.wav,Piano,0
[pia][jaz_blu]1298__2,[pia][jaz_blu]1298__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1298__2.wav,Piano,0
[pia][jaz_blu]1501__1,[pia][jaz_blu]1501__1,IRMAS-TrainingData\pia\[pia][jaz_blu]1501__1.wav,Piano,0
[pia][jaz_blu]1491__2,[pia][jaz_blu]1491__2,IRMAS-TrainingData\pia\[pia][jaz_blu]1491__2.wav,Piano,0
[gac][pop_roc]0693__2,[gac][pop_roc]0693__2,IRMAS-TrainingData\gac\[gac][pop_roc]0693__2.wav,Acoustic Guitar,1
[gac][cla]0518__2,[gac][cla]0518__2,IRMAS-TrainingData\gac\[gac][cla]0518__2.wav,Acoustic Guitar,1
[gac][pop_roc]0680__2,[gac][pop_roc]0680__2,IRMAS-TrainingData\gac\[gac][pop_roc]0680__2.wav,Acoustic Guitar,1
[gac][cla]0591__1,[gac][cla]0591__1,IRMAS-TrainingData\gac\[gac][cla]0591__1.wav,Acoustic Guitar,1
[gac][pop_roc]0725__3,[gac][pop_roc]0725__3,IRMAS-TrainingData\gac\[gac][pop_roc]0725__3.wav,Acoustic Guitar,1
[gac][pop_roc]0721__3,[gac][pop_roc]0721__3,IRMAS-TrainingData\gac\[gac][pop_roc]0721__3.wav,Acoustic Guitar,1
[gac][cla]0582__1,[gac][cla]0582__1,IRMAS-TrainingData\gac\[gac][cla]0582__1.wav,Acoustic Guitar,1
[gac][cla]0595__1,[gac][cla]0595__1,IRMAS-TrainingData\gac\[gac][cla]0595__1.wav,Acoustic Guitar,1
[gac][pop_roc]0730__1,[gac][pop_roc]0730__1,IRMAS-TrainingData\gac\[gac][pop_roc]0730__1.wav,Acoustic Guitar,1
[gac][pop_roc]0525__2,[gac][pop_roc]0525__2,IRMAS-TrainingData\gac\[gac][pop_roc]0525__2.wav,Acoustic Guitar,1
[gac][pop_roc]0703__3,[gac][pop_roc]0703__3,IRMAS-TrainingData\gac\[gac][pop_roc]0703__3.wav,Acoustic Guitar,1
131__[gac][nod][cou_fol]0767__2,131__[gac][nod][cou_fol]0767__2,IRMAS-TrainingData\gac\131__[gac][nod][cou_fol]0767__2.wav,Acoustic Guitar,1
082__[gac][nod][cou_fol]0670__1,082__[gac][nod][cou_fol]0670__1,IRMAS-TrainingData\gac\082__[gac][nod][cou_fol]0670__1.wav,Acoustic Guitar,1
195__[gac][nod][cou_fol]0773__2,195__[gac][nod][cou_fol]0773__2,IRMAS-TrainingData\gac\195__[gac][nod][cou_fol]0773__2.wav,Acoustic Guitar,1
137__[gac][nod][cou_fol]0717__1,137__[gac][nod][cou_fol]0717__1,IRMAS-TrainingData\gac\137__[gac][nod][cou_fol]0717__1.wav,Acoustic Guitar,1
[gac][pop_roc]0720__2,[gac][pop_roc]0720__2,IRMAS-TrainingData\gac\[gac][pop_roc]0720__2.wav,Acoustic Guitar,1
[gac][jaz_blu]0544__2,[gac][jaz_blu]0544__2,IRMAS-TrainingData\gac\[gac][jaz_blu]0544__2.wav,Acoustic Guitar,1
[gac][cla]0636__3,[gac][cla]0636__3,IRMAS-TrainingData\gac\[gac][cla]0636__3.wav,Acoustic Guitar,1
[gac][pop_roc]0706__2,[gac][pop_roc]0706__2,IRMAS-TrainingData\gac\[gac][pop_roc]0706__2.wav,Acoustic Guitar,1
[gac][pop_roc]0605__2,[gac][pop_roc]0605__2,IRMAS-TrainingData\gac\[gac][pop_roc]0605__2.wav,Acoustic Guitar,1
082__[gac][nod][cou_fol]0670__3,082__[gac][nod][cou_fol]0670__3,IRMAS-TrainingData\gac\082__[gac][nod][cou_fol]0670__3.wav,Acoustic Guitar,1
[gac][pop_roc]0678__3,[gac][pop_roc]0678__3,IRMAS-TrainingData\gac\[gac][pop_roc]0678__3.wav,Acoustic Guitar,1
[gac][pop_roc]0697__2,[gac][pop_roc]0697__2,IRMAS-TrainingData\gac\[gac][pop_roc]0697__2.wav,Acoustic Guitar,1
[gac][jaz_blu]0593__1,[gac][jaz_blu]0593__1,IRMAS-TrainingData\gac\[gac][jaz_blu]0593__1.wav,Acoustic Guitar,1
[gac][jaz_blu]0607__2,[gac][jaz_blu]0607__2,IRMAS-TrainingData\gac\[gac][jaz_blu]0607__2.wav,Acoustic Guitar,1
[gac][pop_roc]0654__3,[gac][pop_roc]0654__3,IRMAS-TrainingData\gac\[gac][pop_roc]0654__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0531__2,[gac][jaz_blu]0531__2,IRMAS-TrainingData\gac\[gac][jaz_blu]0531__2.wav,Acoustic Guitar,1
[gac][pop_roc]0599__3,[gac][pop_roc]0599__3,IRMAS-TrainingData\gac\[gac][pop_roc]0599__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0598__3,[gac][jaz_blu]0598__3,IRMAS-TrainingData\gac\[gac][jaz_blu]0598__3.wav,Acoustic Guitar,1
[gac][pop_roc]0629__3,[gac][pop_roc]0629__3,IRMAS-TrainingData\gac\[gac][pop_roc]0629__3.wav,Acoustic Guitar,1
182__[gac][nod][cou_fol]0711__2,182__[gac][nod][cou_fol]0711__2,IRMAS-TrainingData\gac\182__[gac][nod][cou_fol]0711__2.wav,Acoustic Guitar,1
168__[gac][dru][cou_fol]0674__1,168__[gac][dru][cou_fol]0674__1,IRMAS-TrainingData\gac\168__[gac][dru][cou_fol]0674__1.wav,Acoustic Guitar,1
[gac][cla]0585__2,[gac][cla]0585__2,IRMAS-TrainingData\gac\[gac][cla]0585__2.wav,Acoustic Guitar,1
[gac][pop_roc]0621__2,[gac][pop_roc]0621__2,IRMAS-TrainingData\gac\[gac][pop_roc]0621__2.wav,Acoustic Guitar,1
[gac][pop_roc]0605__1,[gac][pop_roc]0605__1,IRMAS-TrainingData\gac\[gac][pop_roc]0605__1.wav,Acoustic Guitar,1
[gac][pop_roc]0655__1,[gac][pop_roc]0655__1,IRMAS-TrainingData\gac\[gac][pop_roc]0655__1.wav,Acoustic Guitar,1
[gac][pop_roc]0644__2,[gac][pop_roc]0644__2,IRMAS-TrainingData\gac\[gac][pop_roc]0644__2.wav,Acoustic Guitar,1
[gac][cla]0634__2,[gac][cla]0634__2,IRMAS-TrainingData\gac\[gac][cla]0634__2.wav,Acoustic Guitar,1
[gac][pop_roc]0534__2,[gac][pop_roc]0534__2,IRMAS-TrainingData\gac\[gac][pop_roc]0534__2.wav,Acoustic Guitar,1
[gac][cla]0563__3,[gac][cla]0563__3,IRMAS-TrainingData\gac\[gac][cla]0563__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0638__1,[gac][jaz_blu]0638__1,IRMAS-TrainingData\gac\[gac][jaz_blu]0638__1.wav,Acoustic Guitar,1
[gac][jaz_blu]0640__1,[gac][jaz_blu]0640__1,IRMAS-TrainingData\gac\[gac][jaz_blu]0640__1.wav,Acoustic Guitar,1
[gac][pop_roc]0541__1,[gac][pop_roc]0541__1,IRMAS-TrainingData\gac\[gac][pop_roc]0541__1.wav,Acoustic Guitar,1
[gac][pop_roc]0589__2,[gac][pop_roc]0589__2,IRMAS-TrainingData\gac\[gac][pop_roc]0589__2.wav,Acoustic Guitar,1
[gac][cla]0554__1,[gac][cla]0554__1,IRMAS-TrainingData\gac\[gac][cla]0554__1.wav,Acoustic Guitar,1
[gac][pop_roc]0564__3,[gac][pop_roc]0564__3,IRMAS-TrainingData\gac\[gac][pop_roc]0564__3.wav,Acoustic Guitar,1
[gac][pop_roc]0686__1,[gac][pop_roc]0686__1,IRMAS-TrainingData\gac\[gac][pop_roc]0686__1.wav,Acoustic Guitar,1
[gac][pop_roc]0703__1,[gac][pop_roc]0703__1,IRMAS-TrainingData\gac\[gac][pop_roc]0703__1.wav,Acoustic Guitar,1
[gac][cla]0529__3,[gac][cla]0529__3,IRMAS-TrainingData\gac\[gac][cla]0529__3.wav,Acoustic Guitar,1
[gac][pop_roc]0722__1,[gac][pop_roc]0722__1,IRMAS-TrainingData\gac\[gac][pop_roc]0722__1.wav,Acoustic Guitar,1
[gac][jaz_blu]0524__2,[gac][jaz_blu]0524__2,IRMAS-TrainingData\gac\[gac][jaz_blu]0524__2.wav,Acoustic Guitar,1
[gac][pop_roc]0645__1,[gac][pop_roc]0645__1,IRMAS-TrainingData\gac\[gac][pop_roc]0645__1.wav,Acoustic Guitar,1
[gac][cla]0551__2,[gac][cla]0551__2,IRMAS-TrainingData\gac\[gac][cla]0551__2.wav,Acoustic Guitar,1
[gac][jaz_blu]0549__1,[gac][jaz_blu]0549__1,IRMAS-TrainingData\gac\[gac][jaz_blu]0549__1.wav,Acoustic Guitar,1
[gac][pop_roc]0628__2,[gac][pop_roc]0628__2,IRMAS-TrainingData\gac\[gac][pop_roc]0628__2.wav,Acoustic Guitar,1
[gac][jaz_blu]0532__2,[gac][jaz_blu]0532__2,IRMAS-TrainingData\gac\[gac][jaz_blu]0532__2.wav,Acoustic Guitar,1
[gac][cla]0562__3,[gac][cla]0562__3,IRMAS-TrainingData\gac\[gac][cla]0562__3.wav,Acoustic Guitar,1
[gac][cla]0526__3,[gac][cla]0526__3,IRMAS-TrainingData\gac\[gac][cla]0526__3.wav,Acoustic Guitar,1
150__[gac][nod][cou_fol]0712__3,150__[gac][nod][cou_fol]0712__3,IRMAS-TrainingData\gac\150__[gac][nod][cou_fol]0712__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0593__2,[gac][jaz_blu]0593__2,IRMAS-TrainingData\gac\[gac][jaz_blu]0593__2.wav,Acoustic Guitar,1
[gac][pop_roc]0571__2,[gac][pop_roc]0571__2,IRMAS-TrainingData\gac\[gac][pop_roc]0571__2.wav,Acoustic Guitar,1
[gac][pop_roc]0606__1,[gac][pop_roc]0606__1,IRMAS-TrainingData\gac\[gac][pop_roc]0606__1.wav,Acoustic Guitar,1
[gac][jaz_blu]0532__3,[gac][jaz_blu]0532__3,IRMAS-TrainingData\gac\[gac][jaz_blu]0532__3.wav,Acoustic Guitar,1
[gac][cla]0586__1,[gac][cla]0586__1,IRMAS-TrainingData\gac\[gac][cla]0586__1.wav,Acoustic Guitar,1
[gac][pop_roc]0520__1,[gac][pop_roc]0520__1,IRMAS-TrainingData\gac\[gac][pop_roc]0520__1.wav,Acoustic Guitar,1
[gac][pop_roc]0722__2,[gac][pop_roc]0722__2,IRMAS-TrainingData\gac\[gac][pop_roc]0722__2.wav,Acoustic Guitar,1
[gac][cla]0615__2,[gac][cla]0615__2,IRMAS-TrainingData\gac\[gac][cla]0615__2.wav,Acoustic Guitar,1
[gac][pop_roc]0702__2,[gac][pop_roc]0702__2,IRMAS-TrainingData\gac\[gac][pop_roc]0702__2.wav,Acoustic Guitar,1
[gac][pop_roc]0679__1,[gac][pop_roc]0679__1,IRMAS-TrainingData\gac\[gac][pop_roc]0679__1.wav,Acoustic Guitar,1
[gac][pop_roc]0731__1,[gac][pop_roc]0731__1,IRMAS-TrainingData\gac\[gac][pop_roc]0731__1.wav,Acoustic Guitar,1
[gac][pop_roc]0645__2,[gac][pop_roc]0645__2,IRMAS-TrainingData\gac\[gac][pop_roc]0645__2.wav,Acoustic Guitar,1
[gac][pop_roc]0700__3,[gac][pop_roc]0700__3,IRMAS-TrainingData\gac\[gac][pop_roc]0700__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0626__2,[gac][jaz_blu]0626__2,IRMAS-TrainingData\gac\[gac][jaz_blu]0626__2.wav,Acoustic Guitar,1
[gac][pop_roc]0728__3,[gac][pop_roc]0728__3,IRMAS-TrainingData\gac\[gac][pop_roc]0728__3.wav,Acoustic Guitar,1
068__[gac][nod][cou_fol]0774__1,068__[gac][nod][cou_fol]0774__1,IRMAS-TrainingData\gac\068__[gac][nod][cou_fol]0774__1.wav,Acoustic Guitar,1
218__[gac][nod][cou_fol]0768__2,218__[gac][nod][cou_fol]0768__2,IRMAS-TrainingData\gac\218__[gac][nod][cou_fol]0768__2.wav,Acoustic Guitar,1
[gac][pop_roc]0580__2,[gac][pop_roc]0580__2,IRMAS-TrainingData\gac\[gac][pop_roc]0580__2.wav,Acoustic Guitar,1
[gac][pop_roc]0681__2,[gac][pop_roc]0681__2,IRMAS-TrainingData\gac\[gac][pop_roc]0681__2.wav,Acoustic Guitar,1
[gac][pop_roc]0642__1,[gac][pop_roc]0642__1,IRMAS-TrainingData\gac\[gac][pop_roc]0642__1.wav,Acoustic Guitar,1
[gac][jaz_blu]0524__1,[gac][jaz_blu]0524__1,IRMAS-TrainingData\gac\[gac][jaz_blu]0524__1.wav,Acoustic Guitar,1
[gac][cla]0659__2,[gac][cla]0659__2,IRMAS-TrainingData\gac\[gac][cla]0659__2.wav,Acoustic Guitar,1
[gac][pop_roc]0547__2,[gac][pop_roc]0547__2,IRMAS-TrainingData\gac\[gac][pop_roc]0547__2.wav,Acoustic Guitar,1
150__[gac][nod][cou_fol]0712__1,150__[gac][nod][cou_fol]0712__1,IRMAS-TrainingData\gac\150__[gac][nod][cou_fol]0712__1.wav,Acoustic Guitar,1
[gac][pop_roc]0704__1,[gac][pop_roc]0704__1,IRMAS-TrainingData\gac\[gac][pop_roc]0704__1.wav,Acoustic Guitar,1
[gac][jaz_blu]0577__1,[gac][jaz_blu]0577__1,IRMAS-TrainingData\gac\[gac][jaz_blu]0577__1.wav,Acoustic Guitar,1
[gac][pop_roc]0677__3,[gac][pop_roc]0677__3,IRMAS-TrainingData\gac\[gac][pop_roc]0677__3.wav,Acoustic Guitar,1
[gac][pop_roc]0646__2,[gac][pop_roc]0646__2,IRMAS-TrainingData\gac\[gac][pop_roc]0646__2.wav,Acoustic Guitar,1
[gac][jaz_blu]0583__2,[gac][jaz_blu]0583__2,IRMAS-TrainingData\gac\[gac][jaz_blu]0583__2.wav,Acoustic Guitar,1
045__[gac][nod][jaz_blu]0823__1,045__[gac][nod][jaz_blu]0823__1,IRMAS-TrainingData\gac\045__[gac][nod][jaz_blu]0823__1.wav,Acoustic Guitar,1
[gac][cla]0530__2,[gac][cla]0530__2,IRMAS-TrainingData\gac\[gac][cla]0530__2.wav,Acoustic Guitar,1
[gac][pop_roc]0617__2,[gac][pop_roc]0617__2,IRMAS-TrainingData\gac\[gac][pop_roc]0617__2.wav,Acoustic Guitar,1
[gac][cla]0555__2,[gac][cla]0555__2,IRMAS-TrainingData\gac\[gac][cla]0555__2.wav,Acoustic Guitar,1
[gac][jaz_blu]0544__1,[gac][jaz_blu]0544__1,IRMAS-TrainingData\gac\[gac][jaz_blu]0544__1.wav,Acoustic Guitar,1
[gac][pop_roc]0560__1,[gac][pop_roc]0560__1,IRMAS-TrainingData\gac\[gac][pop_roc]0560__1.wav,Acoustic Guitar,1
[gac][pop_roc]0594__3,[gac][pop_roc]0594__3,IRMAS-TrainingData\gac\[gac][pop_roc]0594__3.wav,Acoustic Guitar,1
[gac][pop_roc]0692__2,[gac][pop_roc]0692__2,IRMAS-TrainingData\gac\[gac][pop_roc]0692__2.wav,Acoustic Guitar,1
[gac][pop_roc]0731__2,[gac][pop_roc]0731__2,IRMAS-TrainingData\gac\[gac][pop_roc]0731__2.wav,Acoustic Guitar,1
[gac][pop_roc]0594__1,[gac][pop_roc]0594__1,IRMAS-TrainingData\gac\[gac][pop_roc]0594__1.wav,Acoustic Guitar,1
154__[gac][nod][cou_fol]0765__1,154__[gac][nod][cou_fol]0765__1,IRMAS-TrainingData\gac\154__[gac][nod][cou_fol]0765__1.wav,Acoustic Guitar,1
[gac][cla]0631__1,[gac][cla]0631__1,IRMAS-TrainingData\gac\[gac][cla]0631__1.wav,Acoustic Guitar,1
[gac][pop_roc]0557__3,[gac][pop_roc]0557__3,IRMAS-TrainingData\gac\[gac][pop_roc]0557__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0587__3,[gac][jaz_blu]0587__3,IRMAS-TrainingData\gac\[gac][jaz_blu]0587__3.wav,Acoustic Guitar,1
182__[gac][nod][cou_fol]0711__3,182__[gac][nod][cou_fol]0711__3,IRMAS-TrainingData\gac\182__[gac][nod][cou_fol]0711__3.wav,Acoustic Guitar,1
[gac][pop_roc]0576__1,[gac][pop_roc]0576__1,IRMAS-TrainingData\gac\[gac][pop_roc]0576__1.wav,Acoustic Guitar,1
[gac][pop_roc]0681__1,[gac][pop_roc]0681__1,IRMAS-TrainingData\gac\[gac][pop_roc]0681__1.wav,Acoustic Guitar,1
[gac][pop_roc]0628__3,[gac][pop_roc]0628__3,IRMAS-TrainingData\gac\[gac][pop_roc]0628__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0574__2,[gac][jaz_blu]0574__2,IRMAS-TrainingData\gac\[gac][jaz_blu]0574__2.wav,Acoustic Guitar,1
[gac][cla]0548__1,[gac][cla]0548__1,IRMAS-TrainingData\gac\[gac][cla]0548__1.wav,Acoustic Guitar,1
[gac][cla]0553__2,[gac][cla]0553__2,IRMAS-TrainingData\gac\[gac][cla]0553__2.wav,Acoustic Guitar,1
[gac][pop_roc]0704__2,[gac][pop_roc]0704__2,IRMAS-TrainingData\gac\[gac][pop_roc]0704__2.wav,Acoustic Guitar,1
[gac][pop_roc]0580__3,[gac][pop_roc]0580__3,IRMAS-TrainingData\gac\[gac][pop_roc]0580__3.wav,Acoustic Guitar,1
[gac][pop_roc]0565__3,[gac][pop_roc]0565__3,IRMAS-TrainingData\gac\[gac][pop_roc]0565__3.wav,Acoustic Guitar,1
[gac][pop_roc]0534__1,[gac][pop_roc]0534__1,IRMAS-TrainingData\gac\[gac][pop_roc]0534__1.wav,Acoustic Guitar,1
[gac][pop_roc]0691__3,[gac][pop_roc]0691__3,IRMAS-TrainingData\gac\[gac][pop_roc]0691__3.wav,Acoustic Guitar,1
[gac][pop_roc]0722__3,[gac][pop_roc]0722__3,IRMAS-TrainingData\gac\[gac][pop_roc]0722__3.wav,Acoustic Guitar,1
[gac][cla]0632__2,[gac][cla]0632__2,IRMAS-TrainingData\gac\[gac][cla]0632__2.wav,Acoustic Guitar,1
[gac][pop_roc]0594__2,[gac][pop_roc]0594__2,IRMAS-TrainingData\gac\[gac][pop_roc]0594__2.wav,Acoustic Guitar,1
[gac][pop_roc]0679__3,[gac][pop_roc]0679__3,IRMAS-TrainingData\gac\[gac][pop_roc]0679__3.wav,Acoustic Guitar,1
131__[gac][nod][cou_fol]0767__1,131__[gac][nod][cou_fol]0767__1,IRMAS-TrainingData\gac\131__[gac][nod][cou_fol]0767__1.wav,Acoustic Guitar,1
[gac][pop_roc]0691__2,[gac][pop_roc]0691__2,IRMAS-TrainingData\gac\[gac][pop_roc]0691__2.wav,Acoustic Guitar,1
122__[gac][nod][cou_fol]0715__2,122__[gac][nod][cou_fol]0715__2,IRMAS-TrainingData\gac\122__[gac][nod][cou_fol]0715__2.wav,Acoustic Guitar,1
[gac][cla]0561__2,[gac][cla]0561__2,IRMAS-TrainingData\gac\[gac][cla]0561__2.wav,Acoustic Guitar,1
[gac][pop_roc]0522__1,[gac][pop_roc]0522__1,IRMAS-TrainingData\gac\[gac][pop_roc]0522__1.wav,Acoustic Guitar,1
[gac][pop_roc]0647__3,[gac][pop_roc]0647__3,IRMAS-TrainingData\gac\[gac][pop_roc]0647__3.wav,Acoustic Guitar,1
[gac][pop_roc]0630__3,[gac][pop_roc]0630__3,IRMAS-TrainingData\gac\[gac][pop_roc]0630__3.wav,Acoustic Guitar,1
[gac][cla]0575__2,[gac][cla]0575__2,IRMAS-TrainingData\gac\[gac][cla]0575__2.wav,Acoustic Guitar,1
[gac][jaz_blu]0607__3,[gac][jaz_blu]0607__3,IRMAS-TrainingData\gac\[gac][jaz_blu]0607__3.wav,Acoustic Guitar,1
[gac][pop_roc]0627__2,[gac][pop_roc]0627__2,IRMAS-TrainingData\gac\[gac][pop_roc]0627__2.wav,Acoustic Guitar,1
[gac][jaz_blu]0538__3,[gac][jaz_blu]0538__3,IRMAS-TrainingData\gac\[gac][jaz_blu]0538__3.wav,Acoustic Guitar,1
176__[gac][nod][cou_fol]0772__2,176__[gac][nod][cou_fol]0772__2,IRMAS-TrainingData\gac\176__[gac][nod][cou_fol]0772__2.wav,Acoustic Guitar,1
[gac][cla]0588__2,[gac][cla]0588__2,IRMAS-TrainingData\gac\[gac][cla]0588__2.wav,Acoustic Guitar,1
[gac][pop_roc]0644__3,[gac][pop_roc]0644__3,IRMAS-TrainingData\gac\[gac][pop_roc]0644__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0613__3,[gac][jaz_blu]0613__3,IRMAS-TrainingData\gac\[gac][jaz_blu]0613__3.wav,Acoustic Guitar,1
[gac][pop_roc]0701__1,[gac][pop_roc]0701__1,IRMAS-TrainingData\gac\[gac][pop_roc]0701__1.wav,Acoustic Guitar,1
[gac][pop_roc]0732__1,[gac][pop_roc]0732__1,IRMAS-TrainingData\gac\[gac][pop_roc]0732__1.wav,Acoustic Guitar,1
[gac][cla]0631__3,[gac][cla]0631__3,IRMAS-TrainingData\gac\[gac][cla]0631__3.wav,Acoustic Guitar,1
[gac][pop_roc]0699__2,[gac][pop_roc]0699__2,IRMAS-TrainingData\gac\[gac][pop_roc]0699__2.wav,Acoustic Guitar,1
[gac][pop_roc]0564__2,[gac][pop_roc]0564__2,IRMAS-TrainingData\gac\[gac][pop_roc]0564__2.wav,Acoustic Guitar,1
[gac][pop_roc]0611__1,[gac][pop_roc]0611__1,IRMAS-TrainingData\gac\[gac][pop_roc]0611__1.wav,Acoustic Guitar,1
[gac][cla]0575__3,[gac][cla]0575__3,IRMAS-TrainingData\gac\[gac][cla]0575__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0598__2,[gac][jaz_blu]0598__2,IRMAS-TrainingData\gac\[gac][jaz_blu]0598__2.wav,Acoustic Guitar,1
[gac][pop_roc]0736__2,[gac][pop_roc]0736__2,IRMAS-TrainingData\gac\[gac][pop_roc]0736__2.wav,Acoustic Guitar,1
[gac][jaz_blu]0536__2,[gac][jaz_blu]0536__2,IRMAS-TrainingData\gac\[gac][jaz_blu]0536__2.wav,Acoustic Guitar,1
[gac][pop_roc]0604__3,[gac][pop_roc]0604__3,IRMAS-TrainingData\gac\[gac][pop_roc]0604__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0536__3,[gac][jaz_blu]0536__3,IRMAS-TrainingData\gac\[gac][jaz_blu]0536__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0544__3,[gac][jaz_blu]0544__3,IRMAS-TrainingData\gac\[gac][jaz_blu]0544__3.wav,Acoustic Guitar,1
[gac][pop_roc]0727__1,[gac][pop_roc]0727__1,IRMAS-TrainingData\gac\[gac][pop_roc]0727__1.wav,Acoustic Guitar,1
[gac][pop_roc]0547__3,[gac][pop_roc]0547__3,IRMAS-TrainingData\gac\[gac][pop_roc]0547__3.wav,Acoustic Guitar,1
[gac][pop_roc]0695__2,[gac][pop_roc]0695__2,IRMAS-TrainingData\gac\[gac][pop_roc]0695__2.wav,Acoustic Guitar,1
[gac][pop_roc]0655__3,[gac][pop_roc]0655__3,IRMAS-TrainingData\gac\[gac][pop_roc]0655__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0523__1,[gac][jaz_blu]0523__1,IRMAS-TrainingData\gac\[gac][jaz_blu]0523__1.wav,Acoustic Guitar,1
[gac][pop_roc]0601__2,[gac][pop_roc]0601__2,IRMAS-TrainingData\gac\[gac][pop_roc]0601__2.wav,Acoustic Guitar,1
[gac][pop_roc]0694__1,[gac][pop_roc]0694__1,IRMAS-TrainingData\gac\[gac][pop_roc]0694__1.wav,Acoustic Guitar,1
[gac][cla]0609__2,[gac][cla]0609__2,IRMAS-TrainingData\gac\[gac][cla]0609__2.wav,Acoustic Guitar,1
[gac][cla]0590__1,[gac][cla]0590__1,IRMAS-TrainingData\gac\[gac][cla]0590__1.wav,Acoustic Guitar,1
[gac][pop_roc]0525__1,[gac][pop_roc]0525__1,IRMAS-TrainingData\gac\[gac][pop_roc]0525__1.wav,Acoustic Guitar,1
158__[gac][nod][cou_fol]0766__2,158__[gac][nod][cou_fol]0766__2,IRMAS-TrainingData\gac\158__[gac][nod][cou_fol]0766__2.wav,Acoustic Guitar,1
[gac][cla]0636__1,[gac][cla]0636__1,IRMAS-TrainingData\gac\[gac][cla]0636__1.wav,Acoustic Guitar,1
[gac][jaz_blu]0593__3,[gac][jaz_blu]0593__3,IRMAS-TrainingData\gac\[gac][jaz_blu]0593__3.wav,Acoustic Guitar,1
[gac][pop_roc]0734__2,[gac][pop_roc]0734__2,IRMAS-TrainingData\gac\[gac][pop_roc]0734__2.wav,Acoustic Guitar,1
[gac][pop_roc]0589__1,[gac][pop_roc]0589__1,IRMAS-TrainingData\gac\[gac][pop_roc]0589__1.wav,Acoustic Guitar,1
[gac][pop_roc]0705__2,[gac][pop_roc]0705__2,IRMAS-TrainingData\gac\[gac][pop_roc]0705__2.wav,Acoustic Guitar,1
[gac][pop_roc]0690__1,[gac][pop_roc]0690__1,IRMAS-TrainingData\gac\[gac][pop_roc]0690__1.wav,Acoustic Guitar,1
[gac][pop_roc]0620__1,[gac][pop_roc]0620__1,IRMAS-TrainingData\gac\[gac][pop_roc]0620__1.wav,Acoustic Guitar,1
[gac][pop_roc]0537__3,[gac][pop_roc]0537__3,IRMAS-TrainingData\gac\[gac][pop_roc]0537__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0638__3,[gac][jaz_blu]0638__3,IRMAS-TrainingData\gac\[gac][jaz_blu]0638__3.wav,Acoustic Guitar,1
046__[gac][dru][cou_fol]0709__3,046__[gac][dru][cou_fol]0709__3,IRMAS-TrainingData\gac\046__[gac][dru][cou_fol]0709__3.wav,Acoustic Guitar,1
[gac][jaz_blu]0603__1,[gac][jaz_blu]0603__1,IRMAS-TrainingData\gac\[gac][jaz_blu]0603__1.wav,Acoustic Guitar,1
[gac][cla]0667__3,[gac][cla]0667__3,IRMAS-TrainingData\gac\[gac][cla]0667__3.wav,Acoustic Guitar,1
[gac][cla]0554__3,[gac][cla]0554__3,IRMAS-TrainingData\gac\[gac][cla]0554__3.wav,Acoustic Guitar,1
[gac][pop_roc]0702__1,[gac][pop_roc]0702__1,IRMAS-TrainingData\gac\[gac][pop_roc]0702__1.wav,Acoustic Guitar,1
[gac][pop_roc]0578__3,[gac][pop_roc]0578__3,IRMAS-TrainingData\gac\[gac][pop_roc]0578__3.wav,Acoustic Guitar,1
[gac][pop_roc]0576__3,[gac][pop_roc]0576__3,IRMAS-TrainingData\gac\[gac][pop_roc]0576__3.wav,Acoustic Guitar,1
[gac][pop_roc]0728__1,[gac][pop_roc]0728__1,IRMAS-TrainingData\gac\[gac][pop_roc]0728__1.wav,Acoustic Guitar,1
[gac][pop_roc]0689__2,[gac][pop_roc]0689__2,IRMAS-TrainingData\gac\[gac][pop_roc]0689__2.wav,Acoustic Guitar,1
[gac][cla]0540__2,[gac][cla]0540__2,IRMAS-TrainingData\gac\[gac][cla]0540__2.wav,Acoustic Guitar,1
